time,flux,filt,sample
-3.7916666666666914,-0.18505406656048962,g,17
-3.7500000000000218,-0.18220946762636103,g,17
-3.7083333333333575,-0.17939749851100828,g,17
-3.6666666666666896,-0.17661706818174494,g,17
-3.6250000000000253,-0.17386732429041984,g,17
-3.5833333333333575,-0.1711501472219119,g,17
-3.5416666666666914,-0.16846392102510777,g,17
-3.5000000000000253,-0.16580826815063787,g,17
-3.458333333333361,-0.16318375701459686,g,17
-3.4166666666666967,-0.1605898009464397,g,17
-3.3750000000000306,-0.15802588991471822,g,17
-3.333333333333361,-0.155493025431106,g,17
-3.2916666666666985,-0.1529898130554841,g,17
-3.250000000000029,-0.15051664629175932,g,17
-3.2083333333333646,-0.1480729076368057,g,17
-3.1666666666666967,-0.14565885982084836,g,17
-3.1250000000000324,-0.1432737174963492,g,17
-3.0833333333333663,-0.14091828520349026,g,17
-3.041666666666702,-0.13859206669675572,g,17
-3.000000000000036,-0.13629447464401068,g,17
-2.9583333333333663,-0.1340246725169294,g,17
-2.916666666666702,-0.13178386281798637,g,17
-2.8750000000000377,-0.12957139720132815,g,17
-2.83333333333337,-0.12738680570284444,g,17
-2.7916666666667003,-0.12523062116062533,g,17
-2.750000000000036,-0.12310167264692495,g,17
-2.7083333333333734,-0.12100063303405051,g,17
-2.6666666666667056,-0.11892714226642909,g,17
-2.6250000000000377,-0.11688090741726498,g,17
-2.5833333333333717,-0.11486102893235284,g,17
-2.5416666666667074,-0.1128692516578731,g,17
-2.5000000000000395,-0.11090370761598223,g,17
-2.4583333333333752,-0.10896496177390702,g,17
-2.416666666666711,-0.10705240131048654,g,17
-2.375000000000045,-0.10516643536188397,g,17
-2.333333333333379,-0.10330676345305179,g,17
-2.291666666666711,-0.10147274502043757,g,17
-2.250000000000043,-0.09966477216363145,g,17
-2.2083333333333806,-0.09788277497432674,g,17
-2.166666666666711,-0.09612601641492802,g,17
-2.12500000000005,-0.09439515091781558,g,17
-2.0833333333333823,-0.09268884953466028,g,17
-2.0416666666667127,-0.09100791727533064,g,17
-2.0000000000000484,-0.0893523654832542,g,17
-1.9583333333333859,-0.08772088422195878,g,17
-1.9166666666667127,-0.08611490910167774,g,17
-1.8750000000000484,-0.08453398241582377,g,17
-1.8333333333333859,-0.08297694393088051,g,17
-1.7916666666667198,-0.0814433174037319,g,17
-1.750000000000052,-0.07993458623637295,g,17
-1.7083333333333859,-0.0784501748173767,g,17
-1.666666666666718,-0.07698892309798211,g,17
-1.6250000000000537,-0.0755517344534482,g,17
-1.5833333333333859,-0.07413854286489752,g,17
-1.541666666666718,-0.07274831629704437,g,17
-1.5000000000000573,-0.0713819572358041,g,17
-1.458333333333393,-0.07003854382119457,g,17
-1.4166666666667216,-0.0687184684554154,g,17
-1.3750000000000555,-0.0674206955269625,g,17
-1.333333333333393,-0.06614703064281358,g,17
-1.291666666666727,-0.06489531341495436,g,17
-1.250000000000059,-0.06366619340495205,g,17
-1.208333333333393,-0.06245924783111434,g,17
-1.166666666666727,-0.06127521300599881,g,17
-1.1250000000000626,-0.060113687592306064,g,17
-1.0833333333333948,-0.05897385725102566,g,17
-1.041666666666727,-0.05785530976912767,g,17
-1.0000000000000644,-0.0567595382583832,g,17
-0.9583333333333947,-0.0556857420572463,g,17
-0.9166666666667304,-0.054633476310627316,g,17
-0.8750000000000661,-0.053602146340093526,g,17
-0.8333333333334,-0.052592754307330125,g,17
-0.7916666666667304,-0.051604985452581076,g,17
-0.7500000000000678,-0.050637936873282996,g,17
-0.7083333333334018,-0.049691689971162134,g,17
-0.6666666666667321,-0.04876650081426348,g,17
-0.6250000000000661,-0.04786245168103065,g,17
-0.5833333333334035,-0.04697933418272271,g,17
-0.5416666666667339,-0.0461164978805364,g,17
-0.5000000000000732,-0.04527432347744664,g,17
-0.4583333333334053,-0.04445259813650182,g,17
-0.4166666666667339,-0.043651283054838785,g,17
-0.37500000000007494,-0.042870615641721344,g,17
-0.33333333333340354,-0.04210901648556842,g,17
-0.29166666666673746,-0.041368067793744245,g,17
-0.25000000000007494,-0.04064732919645664,g,17
-0.20833333333340712,-0.03994563972718268,g,17
-0.16666666666674282,-0.039263941407305936,g,17
-0.1250000000000732,-0.03860284028354499,g,17
-0.08333333333340712,-0.03796005763762267,g,17
-0.04166666666674104,-0.03733651105655156,g,17
-7.49678097378137e-14,-0.03673329893274513,g,17
0.04166666666658578,-0.03614861131447,g,17
0.08333333333325718,-0.035582853053814034,g,17
0.12499999999992503,-0.03503678694335832,g,17
0.16666666666658755,-0.0345091462392908,g,17
0.20833333333325185,-0.03400009313581265,g,17
0.24999999999992148,-0.033510440733014235,g,17
0.29166666666658403,-0.03303916240860261,g,17
0.3333333333332501,-0.032586527352229666,g,17
0.3749999999999215,-0.032151947788520374,g,17
0.41666666666658225,-0.031735799614750704,g,17
0.45833333333324655,-0.03133859837767616,g,17
0.4999999999999162,-0.030958793984293465,g,17
0.5416666666665805,-0.030597191472857332,g,17
0.5833333333332483,-0.030253949725690177,g,17
0.624999999999918,-0.029928348560126494,g,17
0.6666666666665823,-0.029620741117732052,g,17
0.7083333333332448,-0.02933061795896208,g,17
0.7499999999999162,-0.02905845812088259,g,17
0.791666666666584,-0.028803519976563052,g,17
0.8333333333332448,-0.028566787640208702,g,17
0.8749999999999162,-0.028346252060806876,g,17
0.9166666666665805,-0.028143519885308166,g,17
0.9583333333332448,-0.027958097967925255,g,17
0.9999999999999162,-0.027789769533438147,g,17
1.0416666666665768,-0.027638841357045862,g,17
1.083333333333241,-0.02750460747262551,g,17
1.124999999999909,-0.027386961560999623,g,17
1.1666666666665804,-0.02728646479952701,g,17
1.208333333333241,-0.027202528833040418,g,17
1.2499999999999054,-0.027135202811532366,g,17
1.2916666666665733,-0.027084256285551334,g,17
1.3333333333332447,-0.0270505121085165,g,17
1.3749999999999054,-0.027032340067272287,g,17
1.4166666666665733,-0.027031215871300418,g,17
1.4583333333332376,-0.027045364596105514,g,17
1.499999999999909,-0.027076290516003354,g,17
1.5416666666665662,-0.027123248400801714,g,17
1.5833333333332305,-0.0271869558676876,g,17
1.6249999999998983,-0.027265194050901442,g,17
1.6666666666665733,-0.027359645314497527,g,17
1.7083333333332305,-0.027470389004424334,g,17
1.7499999999999019,-0.02759624755827872,g,17
1.7916666666665626,-0.027737874981980326,g,17
1.8333333333332376,-0.027895171918942196,g,17
1.8749999999998983,-0.028068641238096603,g,17
1.9166666666665626,-0.02825621411182766,g,17
1.9583333333332305,-0.028459714528505486,g,17
1.9999999999998983,-0.02867828349477719,g,17
2.041666666666559,-0.02891230579203352,g,17
2.0833333333332233,-0.02916086050478839,g,17
2.1249999999998948,-0.029425002115583965,g,17
2.166666666666566,-0.02970446726484255,g,17
2.208333333333227,-0.029997498240650344,g,17
2.2499999999998876,-0.03030667769275297,g,17
2.291666666666559,-0.030630495495760357,g,17
2.3333333333332305,-0.030968421833314608,g,17
2.374999999999891,-0.03132122098474355,g,17
2.4166666666665555,-0.03168819180792326,g,17
2.45833333333322,-0.032070402890234107,g,17
2.4999999999998948,-0.03246627696167792,g,17
2.5416666666665555,-0.032876471235777416,g,17
2.5833333333332162,-0.0333009791571115,g,17
2.6249999999998876,-0.03374020460942617,g,17
2.6666666666665555,-0.03419344279203784,g,17
2.7083333333332162,-0.03465981463098089,g,17
2.7499999999998805,-0.03514098078177952,g,17
2.791666666666552,-0.035636414459361276,g,17
2.83333333333322,-0.03614466735015398,g,17
2.874999999999884,-0.03666741831576559,g,17
2.9166666666665484,-0.037204052538676535,g,17
2.9583333333332127,-0.03775398225527837,g,17
2.9999999999998805,-0.03831740750527146,g,17
3.0416666666665484,-0.038894970690872555,g,17
3.0833333333332162,-0.039485283558111206,g,17
3.1249999999998805,-0.04008924493751209,g,17
3.166666666666545,-0.04070704379365253,g,17
3.2083333333332127,-0.04133732289714587,g,17
3.2499999999998805,-0.04198089306920849,g,17
3.291666666666545,-0.04263762678713334,g,17
3.3333333333332162,-0.04330849049615537,g,17
3.374999999999877,-0.04399090130382888,g,17
3.4166666666665413,-0.04468703696969811,g,17
3.4583333333332127,-0.04539591988379854,g,17
3.499999999999877,-0.04611780678137123,g,17
3.5416666666665413,-0.046852258907421174,g,17
3.583333333333209,-0.04759977720908992,g,17
3.624999999999877,-0.04836008091799826,g,17
3.6666666666665413,-0.04913282257225404,g,17
3.7083333333332056,-0.04991723694700667,g,17
3.74999999999987,-0.05071530122185308,g,17
3.791666666666534,-0.05152511445606933,g,17
3.8333333333332056,-0.05234757449140659,g,17
3.8749999999998734,-0.053182086926963024,g,17
3.9166666666665377,-0.0540295459340534,g,17
3.9583333333331985,-0.05488841079708706,g,17
3.9999999999998734,-0.05575940207352659,g,17
4.041666666666535,-0.05664232093825916,g,17
4.083333333333195,-0.05753744247190795,g,17
4.12499999999987,-0.058445468911628495,g,17
4.166666666666531,-0.059364146943050145,g,17
4.208333333333199,-0.0602955603227997,g,17
4.249999999999863,-0.06123805522158321,g,17
4.291666666666531,-0.06219207343333011,g,17
4.3333333333332025,-0.06315860718166277,g,17
4.374999999999867,-0.06413650816692495,g,17
4.4166666666665275,-0.06512592546533469,g,17
4.458333333333195,-0.06612692842969281,g,17
4.49999999999986,-0.06713952503462295,g,17
4.541666666666531,-0.06816283754124797,g,17
4.583333333333192,-0.06919803829154247,g,17
4.624999999999856,-0.07024408348900835,g,17
4.666666666666524,-0.07130168851380247,g,17
4.708333333333188,-0.07237063564346968,g,17
4.749999999999856,-0.07345000992592787,g,17
4.7916666666665275,-0.07454139688330486,g,17
4.833333333333192,-0.07564315614193262,g,17
4.874999999999856,-0.07675562652312706,g,17
4.91666666666652,-0.07787963749938598,g,17
4.958333333333192,-0.0790141763782728,g,17
4.999999999999853,-0.08016024199002558,g,17
5.04166666666652,-0.08131626384250978,g,17
5.083333333333181,-0.08248317018287565,g,17
5.124999999999853,-0.08366084064313384,g,17
5.166666666666524,-0.08484838890050383,g,17
5.208333333333185,-0.08604728240909054,g,17
5.2499999999998455,-0.08725660747962394,g,17
5.291666666666517,-0.0884772903264377,g,17
5.333333333333185,-0.08970642713557808,g,17
5.3749999999998455,-0.09094715493503358,g,17
5.416666666666517,-0.0921979556774275,g,17
5.458333333333181,-0.09345842948459548,g,17
5.499999999999849,-0.0947296237719506,g,17
5.541666666666517,-0.09601099221169562,g,17
5.583333333333178,-0.09730255363410834,g,17
5.6249999999998455,-0.098603757056825,g,17
5.666666666666517,-0.09991557962492692,g,17
5.708333333333178,-0.10123643397458437,g,17
5.7499999999998455,-0.10256766443234255,g,17
5.791666666666513,-0.10390846289127964,g,17
5.833333333333181,-0.10525935370306527,g,17
5.874999999999838,-0.10662059970593063,g,17
5.916666666666503,-0.10799109411713914,g,17
5.9583333333331705,-0.10937092963353123,g,17
5.999999999999838,-0.1107601570974559,g,17
6.04166666666651,-0.11216011328377817,g,17
6.083333333333167,-0.11356870930421792,g,17
6.124999999999835,-0.1149867980395598,g,17
6.166666666666506,-0.11641398485357257,g,17
6.2083333333331705,-0.11785126819930625,g,17
6.249999999999835,-0.11929744347238724,g,17
6.291666666666506,-0.12075289607005502,g,17
6.333333333333167,-0.12221829028947084,g,17
6.374999999999835,-0.12369204320520666,g,17
6.416666666666503,-0.1251752128024819,g,17
6.4583333333331705,-0.12666731644927154,g,17
6.499999999999835,-0.12816857275115012,g,17
6.541666666666503,-0.1296792531201305,g,17
6.583333333333163,-0.13119829968205465,g,17
6.624999999999828,-0.13272684814504032,g,17
6.6666666666664955,-0.13426349693096995,g,17
6.70833333333316,-0.1358098635531988,g,17
6.749999999999824,-0.1373644599618835,g,17
6.7916666666664955,-0.13892794445617085,g,17
6.83333333333316,-0.14049995806088234,g,17
6.874999999999831,-0.14208092607512057,g,17
6.916666666666492,-0.1436701188649856,g,17
6.95833333333316,-0.14526793270929517,g,17
6.999999999999824,-0.1468747547731084,g,17
7.041666666666488,-0.14848987519841117,g,17
7.083333333333153,-0.1501130362080616,g,17
7.124999999999824,-0.1517451628447155,g,17
7.166666666666488,-0.15338482682375698,g,17
7.208333333333153,-0.15503346193303713,g,17
7.249999999999824,-0.15669012561568607,g,17
7.291666666666485,-0.15835514576770038,g,17
7.333333333333156,-0.16002828438722005,g,17
7.374999999999821,-0.16170947753879972,g,17
7.416666666666485,-0.16339906868235943,g,17
7.458333333333153,-0.16509614269554618,g,17
7.499999999999817,-0.16680191285810864,g,17
7.541666666666481,-0.16851537360694735,g,17
7.583333333333146,-0.1702366315537276,g,17
7.624999999999817,-0.17196639757293042,g,17
7.666666666666481,-0.17370342015546214,g,17
7.708333333333153,-0.17544809319703347,g,17
7.74999999999981,-0.1772009929088334,g,17
7.791666666666481,-0.17896142818567995,g,17
7.833333333333153,-0.18072921208292314,g,17
7.87499999999981,-0.18250521384526763,g,17
7.916666666666478,-0.18428886537304479,g,17
7.958333333333149,-0.18607946910777784,g,17
7.9999999999998135,-0.18787846083358062,g,17
8.041666666666481,-0.18968349058195955,g,17
8.083333333333146,-0.19149734352825476,g,17
8.124999999999813,-0.19331828000277085,g,17
8.166666666666474,-0.19514633701058415,g,17
8.208333333333142,-0.19698208686116914,g,17
8.249999999999806,-0.1988248744349015,g,17
8.291666666666478,-0.20067483520598017,g,17
8.333333333333142,-0.2025324847147303,g,17
8.37499999999981,-0.2043970731926521,g,17
8.416666666666474,-0.20626878226198997,g,17
8.458333333333142,-0.20814773023921163,g,17
8.49999999999981,-0.21003353564959326,g,17
8.541666666666467,-0.21192672990499162,g,17
8.583333333333135,-0.21382615342425382,g,17
8.6249999999998,-0.21573356274851818,g,17
8.66666666666647,-0.21764680758514743,g,17
8.708333333333135,-0.21956761049413487,g,17
8.749999999999796,-0.221495058387422,g,17
8.791666666666464,-0.2234291757905673,g,17
8.833333333333131,-0.22537054226922493,g,17
8.874999999999796,-0.2273188193365847,g,17
8.91666666666646,-0.22927300038135812,g,17
8.958333333333135,-0.23123433104148106,g,17
8.9999999999998,-0.23320191413622382,g,17
9.041666666666467,-0.23517612411302125,g,17
9.083333333333128,-0.23715787155133583,g,17
9.124999999999792,-0.23914537535128844,g,17
9.166666666666467,-0.2411394684444801,g,17
9.208333333333128,-0.2431401493337546,g,17
9.249999999999792,-0.24514629286173673,g,17
9.291666666666464,-0.2471604956650566,g,17
9.333333333333124,-0.24917949937248807,g,17
9.374999999999796,-0.2512058281081906,g,17
9.416666666666456,-0.25323798262180475,g,17
9.458333333333124,-0.2552762790997427,g,17
9.499999999999789,-0.25732173558812477,g,17
9.541666666666453,-0.2593719201478315,g,17
9.58333333333312,-0.26142912970641774,g,17
9.624999999999792,-0.26349165563557264,g,17
9.66666666666646,-0.2655611090043166,g,17
9.708333333333124,-0.2676363401739863,g,17
9.749999999999785,-0.2697171019786033,g,17
9.791666666666453,-0.2718050959938374,g,17
9.83333333333312,-0.2738983592132129,g,17
9.874999999999789,-0.275997219564605,g,17
9.916666666666446,-0.2781024442738058,g,17
9.958333333333117,-0.2802129463074152,g,17
9.999999999999782,-0.2823295921869402,g,17
10.041666666666446,-0.28445212039703094,g,17
10.083333333333114,-0.2865798094381411,g,17
10.124999999999778,-0.2887137726643303,g,17
10.166666666666453,-0.29085379546468815,g,17
10.208333333333117,-0.29299914635738844,g,17
10.249999999999782,-0.2951498183818124,g,17
10.291666666666446,-0.2973058808910558,g,17
10.333333333333117,-0.29946810542346824,g,17
10.374999999999774,-0.30163559327175093,g,17
10.416666666666446,-0.3038086244438034,g,17
10.458333333333107,-0.305986852037865,g,17
10.499999999999782,-0.30817054082342565,g,17
10.541666666666446,-0.3103596878578685,g,17
10.583333333333107,-0.3125539861703963,g,17
10.624999999999774,-0.3147543390804586,g,17
10.666666666666439,-0.31695966415862387,g,17
10.708333333333103,-0.31917027791221386,g,17
10.74999999999977,-0.3213861627578325,g,17
10.791666666666439,-0.3236069103662338,g,17
10.833333333333107,-0.3258332315636423,g,17
10.87499999999977,-0.32806434596034606,g,17
10.916666666666439,-0.3303006737732872,g,17
10.958333333333096,-0.3325421090877292,g,17
10.999999999999767,-0.33478938849528106,g,17
11.041666666666435,-0.33704052103948,g,17
11.083333333333103,-0.3392970137880482,g,17
11.12499999999977,-0.34155894073243687,g,17
11.166666666666432,-0.34382552079564377,g,17
11.208333333333096,-0.34609735772005124,g,17
11.249999999999767,-0.3483734105807308,g,17
11.291666666666432,-0.3506545201070175,g,17
11.3333333333331,-0.35294111045543985,g,17
11.374999999999767,-0.35523212635030177,g,17
11.416666666666424,-0.3575275699357512,g,17
11.458333333333096,-0.3598276693221223,g,17
11.499999999999757,-0.3621327946801003,g,17
11.541666666666435,-0.36444278831729093,g,17
11.583333333333096,-0.3667572955226319,g,17
11.624999999999757,-0.36907643386952316,g,17
11.666666666666421,-0.37140027547893695,g,17
11.708333333333089,-0.373728162935258,g,17
11.749999999999753,-0.3760611580047133,g,17
11.791666666666421,-0.37839850669099206,g,17
11.833333333333096,-0.38074030012018767,g,17
11.874999999999753,-0.3830867085341403,g,17
11.916666666666414,-0.38543681393149853,g,17
11.958333333333085,-0.3877934020808844,g,17
11.999999999999753,-0.39015223367553276,g,17
12.041666666666417,-0.3925161949275626,g,17
12.083333333333085,-0.3948851200955126,g,17
12.124999999999753,-0.39725715126539995,g,17
12.166666666666424,-0.39963358316038367,g,17
12.208333333333092,-0.40201496825272187,g,17
12.249999999999742,-0.40440033307839585,g,17
12.291666666666421,-0.40678988724640774,g,17
12.333333333333085,-0.4091839662840613,g,17
12.374999999999753,-0.41158157809858764,g,17
12.416666666666421,-0.4139839149917286,g,17
12.458333333333078,-0.41638969022734074,g,17
12.499999999999742,-0.4188000384658004,g,17
12.541666666666421,-0.42121417269571637,g,17
12.583333333333078,-0.42363252031731946,g,17
12.624999999999742,-0.4260547804135797,g,17
12.66666666666641,-0.4284808899678012,g,17
12.708333333333078,-0.4309112167644358,g,17
12.749999999999739,-0.43334574335519704,g,17
12.79166666666641,-0.4357833686316006,g,17
12.833333333333082,-0.4382251751745798,g,17
12.87499999999975,-0.4406709568632934,g,17
12.916666666666407,-0.4431205377051981,g,17
12.958333333333082,-0.44557385045329667,g,17
12.999999999999742,-0.44803110532084034,g,17
13.041666666666403,-0.450492113340335,g,17
13.083333333333075,-0.45295638842378594,g,17
13.124999999999742,-0.45542472564494574,g,17
13.166666666666407,-0.457897005158582,g,17
13.208333333333071,-0.4603722852903225,g,17
13.249999999999742,-0.46285204062026253,g,17
13.291666666666407,-0.4653352476242425,g,17
13.333333333333071,-0.4678209397905455,g,17
13.374999999999732,-0.47031130486061556,g,17
13.416666666666403,-0.47280457572977497,g,17
13.458333333333071,-0.47530168876937395,g,17
13.499999999999732,-0.4778023306374166,g,17
13.5416666666664,-0.4803067006193018,g,17
13.583333333333057,-0.48281424425004005,g,17
13.624999999999728,-0.48532494896450373,g,17
13.6666666666664,-0.4878393974324169,g,17
13.708333333333067,-0.4903566660633807,g,17
13.749999999999725,-0.4928781231127566,g,17
13.7916666666664,-0.49540273466102036,g,17
13.83333333333306,-0.4979300731279608,g,17
13.874999999999728,-0.500461210886094,g,17
13.916666666666396,-0.5029956100169599,g,17
13.958333333333057,-0.5055332589255244,g,17
13.999999999999725,-0.5080738332279324,g,17
14.041666666666393,-0.5106178077168302,g,17
14.083333333333053,-0.5131643177583669,g,17
14.124999999999721,-0.5157150796366174,g,17
14.1666666666664,-0.5182685945274663,g,17
14.208333333333057,-0.5208253368850748,g,17
14.249999999999718,-0.5233842163047875,g,17
14.291666666666389,-0.5259468153307587,g,17
14.333333333333057,-0.5285129630177146,g,17
14.374999999999718,-0.5310820253775397,g,17
14.416666666666382,-0.5336537322378945,g,17
14.45833333333305,-0.5362283160748227,g,17
14.499999999999725,-0.5388064030160251,g,17
14.541666666666382,-0.5413869416273052,g,17
14.583333333333046,-0.5439701599903124,g,17
14.62499999999971,-0.5465575093511106,g,17
14.666666666666382,-0.5491463884908256,g,17
14.708333333333053,-0.5517390878762853,g,17
14.74999999999971,-0.5543339976974195,g,17
14.791666666666385,-0.5569318903418861,g,17
14.833333333333053,-0.5595325443082366,g,17
14.874999999999707,-0.5621363439964817,g,17
14.916666666666385,-0.5647423630653279,g,17
14.958333333333043,-0.567351619599858,g,17
14.999999999999707,-0.5699631719899259,g,17
15.041666666666371,-0.5725778952021088,g,17
15.083333333333043,-0.5751948827824513,g,17
15.124999999999714,-0.5778144563401675,g,17
15.166666666666382,-0.580437733199652,g,17
15.208333333333039,-0.5830622212613896,g,17
15.24999999999971,-0.5856900940182896,g,17
15.291666666666375,-0.5883202383900219,g,17
15.333333333333039,-0.5909531837609947,g,17
15.374999999999707,-0.5935885824158689,g,17
15.416666666666371,-0.5962264152513832,g,17
15.458333333333039,-0.598867412806392,g,17
15.499999999999703,-0.6015102178575091,g,17
15.541666666666368,-0.6041558622902201,g,17
15.583333333333032,-0.6068035829350968,g,17
15.6249999999997,-0.6094539777263464,g,17
15.666666666666371,-0.6121071772778066,g,17
15.708333333333032,-0.6147615375198754,g,17
15.749999999999696,-0.6174195075495845,g,17
15.79166666666636,-0.6200792694155943,g,17
15.833333333333035,-0.6227416092863969,g,17
15.874999999999696,-0.6254066939553482,g,17
15.91666666666636,-0.6280733139977954,g,17
15.958333333333025,-0.6307430126235722,g,17
15.999999999999696,-0.633414353786474,g,17
16.041666666666366,-0.6360879966510993,g,17
16.083333333333037,-0.6387640800714145,g,17
16.12499999999969,-0.6414423916939924,g,17
16.166666666666355,-0.6441231118390647,g,17
16.208333333333027,-0.6468054738143216,g,17
16.249999999999694,-0.6494900551093608,g,17
16.291666666666355,-0.6521771269994687,g,17
16.33333333333302,-0.6548664726137368,g,17
16.374999999999687,-0.6575582547814491,g,17
16.416666666666362,-0.6602512451484479,g,17
16.458333333333016,-0.6629465879355401,g,17
16.499999999999684,-0.6656441549043564,g,17
16.541666666666355,-0.6683436907170268,g,17
16.583333333333016,-0.6710450024887074,g,17
16.624999999999684,-0.6737489611749439,g,17
16.666666666666348,-0.6764546420294479,g,17
16.70833333333302,-0.6791626021605275,g,17
16.749999999999694,-0.6818719077124378,g,17
16.791666666666355,-0.6845836986505169,g,17
16.83333333333302,-0.6872973245265825,g,17
16.874999999999684,-0.6900130058833227,g,17
16.916666666666355,-0.692730154940385,g,17
16.958333333333012,-0.6954494136557976,g,17
16.999999999999684,-0.6981700339206327,g,17
17.041666666666348,-0.7008934893065586,g,17
17.083333333333005,-0.7036182516042224,g,17
17.124999999999677,-0.7063449630500607,g,17
17.166666666666334,-0.7090735633267577,g,17
17.20833333333302,-0.7118041178651637,g,17
17.249999999999684,-0.7145364176822895,g,17
17.29166666666634,-0.717269951747582,g,17
17.333333333333012,-0.7200056164303881,g,17
17.37499999999967,-0.722743319347483,g,17
17.416666666666348,-0.7254823097604692,g,17
17.45833333333302,-0.7282232436090439,g,17
17.49999999999967,-0.7309654274108901,g,17
17.541666666666348,-0.7337095742452782,g,17
17.583333333333005,-0.7364555094813241,g,17
17.624999999999677,-0.7392033737424484,g,17
17.666666666666348,-0.7419523569130781,g,17
17.708333333332998,-0.7447030062656381,g,17
17.74999999999967,-0.7474555927208115,g,17
17.791666666666334,-0.7502094107899921,g,17
17.833333333333005,-0.7529648942577829,g,17
17.874999999999677,-0.7557226949366509,g,17
17.91666666666634,-0.7584810799160309,g,17
17.95833333333299,-0.7612406970392129,g,17
17.999999999999662,-0.76400325847613,g,17
18.041666666666334,-0.7667660428188796,g,17
18.083333333333005,-0.7695306977101026,g,17
18.12499999999967,-0.7722969514883857,g,17
18.166666666666327,-0.7750647616289399,g,17
18.208333333333005,-0.777834756068291,g,17
18.24999999999967,-0.7806043485572935,g,17
18.291666666666327,-0.7833765698129724,g,17
18.333333333333005,-0.7861503568777124,g,17
18.374999999999662,-0.7889250182120584,g,17
18.416666666666334,-0.7917017958410355,g,17
18.45833333333299,-0.7944787802559112,g,17
18.499999999999655,-0.7972578133546833,g,17
18.541666666666334,-0.8000382865195306,g,17
18.583333333332998,-0.8028194958579604,g,17
18.624999999999662,-0.8056033895064125,g,17
18.66666666666632,-0.8083868706746173,g,17
18.708333333332998,-0.8111723761177032,g,17
18.749999999999662,-0.813959779839788,g,17
18.791666666666334,-0.8167471749724449,g,17
18.833333333332984,-0.8195374295368936,g,17
18.87499999999965,-0.8223281245180054,g,17
18.91666666666632,-0.8251198267103099,g,17
18.958333333332984,-0.8279130209542735,g,17
18.999999999999662,-0.8307068592851437,g,17
19.041666666666313,-0.8335026006591306,g,17
19.083333333332984,-0.8362989683651811,g,17
19.124999999999662,-0.8390973238898631,g,17
19.166666666666313,-0.8418957639498998,g,17
19.208333333332977,-0.8446964606759089,g,17
19.249999999999655,-0.8474975519306689,g,17
19.291666666666305,-0.8502997979726707,g,17
19.333333333332977,-0.8531025243301045,g,17
19.374999999999655,-0.8559085299615532,g,17
19.41666666666632,-0.8587138634045495,g,17
19.45833333333299,-0.8615201911275605,g,17
19.49999999999964,-0.864327899193917,g,17
19.541666666666313,-0.8671369522803403,g,17
19.583333333332977,-0.8699469146557988,g,17
19.62499999999964,-0.8727579015854658,g,17
19.66666666666632,-0.8755696950632093,g,17
19.708333333332984,-0.8783829269018391,g,17
19.74999999999964,-0.8811968467364473,g,17
19.791666666666305,-0.8840116017737927,g,17
19.83333333333297,-0.8868279769838594,g,17
19.87499999999965,-0.8896446662514919,g,17
19.916666666666305,-0.8924624459115371,g,17
19.958333333332963,-0.8952811228836666,g,17
19.99999999999964,-0.8981004694602923,g,17
20.0416666666663,-0.9009215478940931,g,17
20.08333333333297,-0.9037429287614529,g,17
20.124999999999634,-0.9065651399172232,g,17
20.1666666666663,-0.909388764746712,g,17
20.208333333332977,-0.9122130168463194,g,17
20.24999999999965,-0.9150382253864038,g,17
20.29166666666629,-0.9178638399855572,g,17
20.333333333332977,-0.9206907324308062,g,17
20.37499999999964,-0.923518307721789,g,17
20.416666666666305,-0.9263469656543073,g,17
20.45833333333297,-0.9291754993107411,g,17
20.499999999999634,-0.9320050679799081,g,17
20.54166666666629,-0.9348361922532185,g,17
20.583333333332977,-0.9376676841265947,g,17
20.624999999999627,-0.9404995916748788,g,17
20.666666666666305,-0.943333352150848,g,17
20.708333333332963,-0.9461669059341737,g,17
20.749999999999627,-0.9490013379268447,g,17
20.791666666666305,-0.9518367763577729,g,17
20.83333333333295,-0.9546725740285034,g,17
20.874999999999634,-0.9575094407306217,g,17
20.916666666666305,-0.9603466744277718,g,17
20.958333333332963,-0.9631852628760029,g,17
20.99999999999962,-0.966023259522828,g,17
21.04166666666629,-0.9688624836781408,g,17
21.08333333333295,-0.9717024731442798,g,17
21.12499999999962,-0.9745434413942107,g,17
21.166666666666277,-0.9773847575533452,g,17
21.208333333332963,-0.9802265913164661,g,17
21.24999999999962,-0.9830691482918148,g,17
21.29166666666629,-0.9859128649819837,g,17
21.33333333333295,-0.9887561507383325,g,17
21.374999999999627,-0.9916011609465336,g,17
21.41666666666629,-0.9944457491626153,g,17
21.458333333332963,-0.9972912736579538,g,17
21.499999999999613,-1.0001378173306747,g,17
21.54166666666629,-1.0029843084887098,g,17
21.583333333332963,-1.005831106025365,g,17
21.624999999999613,-1.008679347205188,g,17
21.666666666666277,-1.0115276060511498,g,17
21.70833333333295,-1.014376347216956,g,17
21.749999999999613,-1.0172255455200236,g,17
21.79166666666629,-1.0200751811560238,g,17
21.833333333332934,-1.0229259331071745,g,17
21.874999999999613,-1.025777205999745,g,17
21.916666666666277,-1.028627647883038,g,17
21.958333333332934,-1.0314801413914054,g,17
21.999999999999606,-1.0343317721261869,g,17
22.04166666666627,-1.0371843836612982,g,17
22.083333333332934,-1.0400371168807183,g,17
22.124999999999613,-1.0428915671392787,g,17
22.166666666666263,-1.0457451690673558,g,17
22.20833333333294,-1.0485994066870497,g,17
22.249999999999606,-1.0514542376287501,g,17
